OBJECTID,SiteName,data_set,site,station,Buffer,Veg_Type,Origin_Year,Origin_Source,General_Source,PreBackfill_Source,Backfill_Required,Backfill_Method,PostBackfill_Source,Moisture_Reg,Moisture_Source,Pct_of_Larch,NSRNAME,NRNAME,Soil_Type_1,LUF_NAME,HUC_8,BASIN,CWCS_Class,CWCS_Extent,GWA_NAME,FEATURE_TY,YEAR,ORIG_FID,Veg_Moist_preBkfSrs,Combined,Combined2,Combined_ChgByCWCS,UplandGene,Fire_Year,UID,Shape_Length,Shape_Area
295,BG_15_51,BG,15,51,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,2,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41904058,Black spruce::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31361732,404.9685074,6212.312084
296,BG_15_51,BG,15,51,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41934337,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31652202,64.42031082,94.78091209
297,BG_15_52,BG,15,52,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41933504,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31644581,251.5758404,2663.626443
298,BG_15_52,BG,15,52,50,Trembling aspen,1936,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959450,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31919386,316.612474,5188.862039
299,BG_15_53,BG,15,53,50,Jack pine MixWet,1935,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41941217,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31719870,342.9243455,7344.307566
300,BG_15_53,BG,15,53,50,Jack pine MixWet,1935,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Swamp,ALP,Green Area,,0,41941231,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31719976,92.2176078,509.4318352
301,BG_15_54,BG,15,54,50,Black spruce MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,5,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41913825,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31447111,64.27033538,55.60357564
302,BG_15_54,BG,15,54,50,Black spruce MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,5,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41913828,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31447135,253.4229063,2608.622284
303,BG_15_54,BG,15,54,50,Tamarack MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41956347,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31886528,398.0608436,4841.008733
304,BG_15_54,BG,15,54,50,Tamarack MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,PRE-LOW-IMPACT-SEISMIC,,42328188,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,35763745,127.3561715,346.416748
305,BG_15_55,BG,15,55,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,1,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41900028,Black spruce::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31329801,52.86796834,38.97476234
306,BG_15_55,BG,15,55,50,Black spruce MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,3,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41913450,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31443761,10.78836052,3.788770962
307,BG_15_55,BG,15,55,50,Black spruce MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,3,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41913552,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31444594,19.47427387,12.82640083
308,BG_15_55,BG,15,55,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41933488,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31644394,147.2998594,1528.339135
309,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959078,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915301,99.73869664,297.4658545
310,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959078,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915324,336.8604829,3992.554405
311,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959078,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915334,164.9579727,933.7596253
312,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41959221,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31917164,26.87862273,28.19545219
313,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41959221,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31917168,49.00690232,143.9910918
314,BG_15_55,BG,15,55,50,Black spruce MixCD,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,3,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,PRE-LOW-IMPACT-SEISMIC,,42310514,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,35676226,0.801905044,0.02000153
315,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42329972,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,35771167,177.4012304,489.3425886
316,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42329972,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,35771170,117.7668461,307.8027445
317,BG_15_55,BG,15,55,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,PRE-LOW-IMPACT-SEISMIC,,42330121,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,35771781,39.79971647,74.62114277
318,BG_15_56,BG,15,56,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42521939,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31652514,65.1714334,57.9861665
319,BG_15_56,BG,15,56,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Swamp,ALP,Green Area,,0,42522090,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31654528,90.69407889,499.2681037
320,BG_15_56,BG,15,56,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42544579,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918819,246.3866761,3508.14468
321,BG_15_56,BG,15,56,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,52472838,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,69803273,309.2582707,3786.807316
322,BG_15_57,BG,15,57,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42533709,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31797673,249.5193075,3909.398528
323,BG_15_57,BG,15,57,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42533891,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31800461,76.10889118,236.4236951
324,BG_15_57,BG,15,57,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42537087,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31839651,24.51768176,34.30005804
325,BG_15_57,BG,15,57,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42540357,Shrub::w::AVIE,ShrubbyWetland,ShrubbySwamp,ShrubbySwamp,Decid,0,31874072,223.6273723,2383.86083
326,BG_15_57,BG,15,57,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42540359,Shrub::w::AVIE,ShrubbyWetland,ShrubbySwamp,ShrubbySwamp,Decid,0,31874097,1.408417646,0.070132985
327,BG_15_57,BG,15,57,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42540440,Shrub::w::AVIE,ShrubbyWetland,ShrubbyFen,ShrubbyFen,Decid,0,31874897,160.1546431,1287.965726
328,BG_15_58,BG,15,58,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42522024,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31653613,91.30598938,429.7688459
329,BG_15_58,BG,15,58,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42541909,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31887958,237.8179762,3020.877655
330,BG_15_58,BG,15,58,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42541922,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31888051,95.17573246,281.3016845
331,BG_15_58,BG,15,58,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42541925,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31888086,77.02050208,210.0462791
332,BG_15_58,BG,15,58,50,Water,1920,AVIE_Origin,AVIE,Hydro,None,None,None,Water,Hydro,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42545195,Water::Water::Hydro,Water,Water,Water,Decid,0,31924889,190.0740843,93.75596639
333,BG_15_58,BG,15,58,50,White spruce MixWet,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,1,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42546412,White spruce MixWet::m::AVIE,TreedSwamp-Spruce,TreedSwamp-Spruce,TreedSwamp-Spruce,Decid,0,31934123,207.7038657,1291.514941
334,BG_15_58,BG,15,58,50,White spruce MixWet,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,1,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42546415,White spruce MixWet::m::AVIE,TreedSwamp-Spruce,TreedSwamp-Spruce,TreedSwamp-Spruce,Decid,0,31934143,127.8354544,564.1946222
335,BG_15_58,BG,15,58,50,White spruce MixWet,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,1,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42546416,White spruce MixWet::m::AVIE,TreedSwamp-Spruce,TreedSwamp-Spruce,TreedSwamp-Spruce,Decid,0,31934148,208.3980696,1083.369993
336,BG_15_58,BG,15,58,50,White spruce MixWet,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,1,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42546416,White spruce MixWet::m::AVIE,TreedSwamp-Spruce,TreedSwamp-Spruce,TreedSwamp-Spruce,Decid,0,31934159,123.8810108,714.1920639
337,BG_15_58,BG,15,58,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42882477,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,35534684,75.25494832,143.1892092
338,BG_15_58,BG,15,58,50,White spruce MixWet,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,1,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,PRE-LOW-IMPACT-SEISMIC,,42884248,White spruce MixWet::m::AVIE,TreedSwamp-Spruce,TreedSwamp-Spruce,TreedSwamp-Spruce,Decid,0,35545946,24.20453079,20.40906528
339,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42536966,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31838492,188.4661738,1166.333363
340,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42537009,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31839010,42.15433125,53.70133501
341,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42537093,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31839694,288.2641615,3568.961026
342,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42537093,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31839700,90.28138975,451.0240704
343,BG_15_59,BG,15,59,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42540392,Shrub::w::AVIE,ShrubbyWetland,ShrubbyBog,ShrubbyBog,Decid,0,31874372,28.70447895,30.96448774
344,BG_15_59,BG,15,59,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42540394,Shrub::w::AVIE,ShrubbyWetland,ShrubbyBog,ShrubbyBog,Decid,0,31874386,15.19799474,8.237890257
345,BG_15_59,BG,15,59,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42540442,Shrub::w::AVIE,ShrubbyWetland,ShrubbyFen,ShrubbyFen,Decid,0,31874914,127.1960197,813.2000047
346,BG_15_59,BG,15,59,50,Shrub,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Swamp,ALP,Green Area,,0,42540493,Shrub::w::AVIE,ShrubbyWetland,ShrubbySwamp,ShrubbySwamp,Decid,0,31875331,9.449281014,2.823189839
347,BG_15_59,BG,15,59,50,Trembling aspen,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42544272,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31914979,41.12114361,53.12308712
348,BG_15_59,BG,15,59,50,Trembling aspen,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42544272,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915024,126.9389321,651.2320273
349,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42880340,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,35522332,111.8920773,154.6765685
350,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,LOW-IMPACT-SEISMIC,,42880438,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,35522770,64.24348343,87.02201909
351,BG_15_59,BG,15,59,50,Trembling aspen,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42883642,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,35542076,31.75077371,34.13432111
352,BG_15_59,BG,15,59,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42536966,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,71612480,141.9386304,776.4342826
353,BG_15_6,BG,15,6,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,2,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42521027,Black spruce::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31644636,81.99897548,360.6244694
354,BG_15_6,BG,15,6,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,2,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42521031,Black spruce::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31644664,289.4136745,4780.756673
355,BG_15_6,BG,15,6,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,2,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42521031,Black spruce::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31644670,25.43394471,3.430997363
356,BG_15_6,BG,15,6,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42536759,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31836566,19.52368602,16.19636684
357,BG_15_6,BG,15,6,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42536793,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31836927,231.4265972,2287.723797
358,BG_15_6,BG,15,6,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42536813,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31837079,78.23181797,194.9680861
359,BG_15_6,BG,15,6,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,2,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,PRE-LOW-IMPACT-SEISMIC,,52492675,Black spruce::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,36447950,100.0902259,208.4574828
360,BG_15_60,BG,15,60,50,Black spruce,1960,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42526429,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31712876,17.3046615,5.985907079
361,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42533711,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31797683,29.04838399,16.40395711
362,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42533711,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31797691,168.1736684,778.9249853
363,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42533711,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31797695,137.3587385,688.3357718
364,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42533711,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31797749,73.68348004,279.0064445
365,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42533782,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31799104,175.2113675,1696.563066
366,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42533782,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31799113,25.38339014,3.321370033
367,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42533892,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31800466,113.3507091,311.6371541
368,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Swamp,ALP,Green Area,,0,42534016,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31801880,35.8284605,64.57110855
369,BG_15_60,BG,15,60,50,Black spruce,1960,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PIPELINES,,42875418,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,35492451,135.8643458,972.9896479
370,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42878637,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,35512635,129.0135161,158.1629149
371,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42878637,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,35512639,8.161573466,0.423003594
372,BG_15_60,BG,15,60,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42878637,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,35512642,3.543179012,0.483891359
